__id__,AX1,AX2,AX3,AY1,AY2,AY3,AZ1,AZ2,AZ3,EMG,GX1,GX2,GX3,GY1,GY2,GY3,GZ1,GZ2,GZ3,labels
17:30:45,8.89,8.81,8.83,-3.06,-3.07,-3.07,3.69,3.72,3.66,425,-0.09,-0.09,-0.1,0.01,0.02,0.01,-0.01,-0.01,-0.02,
17:30:48,8.86,8.84,8.91,-3.22,-3.28,-3.19,3.59,3.63,3.69,450,-0.06,-0.06,-0.06,0.02,0.02,0.02,-0.05,-0.04,-0.05,
17:30:50,8.79,8.77,8.94,-3.12,-3.05,-3.01,3.73,3.75,3.73,402,-0.09,-0.09,-0.09,0.01,0.02,0.01,0.01,0.01,0.01,
17:30:55,8.79,8.84,8.86,-3.16,-3.16,-3.14,3.66,3.66,3.71,405,-0.07,-0.07,-0.07,0.04,0.03,0.04,-0.02,-0.02,-0.02,
17:30:57,8.93,8.87,8.94,-3.38,-3.35,-3.45,3.55,3.35,3.38,408,-0.06,-0.06,-0.05,0.02,0.01,0.03,-0.02,-0.03,-0.02,
17:31:00,8.88,8.81,8.88,-3.15,-3.09,-3.09,3.47,3.46,3.45,427,0,0,-0.01,0.02,0.01,0,-0.01,-0.02,-0.01,
17:31:03,8.77,8.74,8.87,-3.33,-3.29,-3.09,3.57,3.62,3.6,392,-0.02,-0.02,-0.03,0.08,0.07,0.06,-0.01,-0.01,-0.01,
17:31:07,8.86,8.89,8.83,-3.19,-3.18,-3.11,3.63,3.63,3.54,441,-0.07,-0.08,-0.08,0.03,0.02,0.03,-0.01,-0.01,-0.02,
17:31:09,8.77,8.8,8.75,-3.04,-3.07,-3.05,3.84,3.78,3.76,450,-0.11,-0.11,-0.12,0.02,0.02,0.02,-0.03,-0.02,-0.03,
17:31:12,8.96,9.01,8.96,-3.06,-3.2,-3.05,3.52,3.5,3.53,432,-0.03,-0.04,-0.03,0.06,0.05,0.06,-0.01,-0.01,-0.01,
17:31:14,9.05,8.94,8.94,-3.25,-3.18,-3,3.35,3.4,3.44,461,-0.09,-0.08,-0.1,0.03,0.04,0.01,-0.03,-0.02,-0.03,
17:31:16,8.81,8.85,8.84,-3.11,-3.16,-3.15,3.64,3.62,3.67,353,-0.06,-0.07,-0.07,0.05,0.04,0.04,-0.04,-0.04,-0.04,
17:31:18,8.82,8.82,8.79,-3.26,-3.3,-3.21,3.68,3.6,3.67,354,-0.09,-0.09,-0.08,0.01,0.01,0.01,-0.03,-0.02,-0.02,
17:31:21,8.85,8.8,8.74,-3.28,-3.26,-3.29,3.5,3.48,3.5,440,-0.12,-0.11,-0.11,0.02,0.02,0.02,-0.04,-0.03,-0.03,
17:31:25,8.6,8.63,8.68,-3.33,-3.32,-3.45,3.8,3.75,3.76,493,-0.08,-0.08,-0.08,0.02,0.02,0.02,-0.05,-0.05,-0.05,
17:31:29,8.78,8.73,8.77,-3.24,-3.32,-3.3,3.47,3.63,3.63,432,-0.12,-0.12,-0.12,0.04,0.03,0.03,-0.03,-0.03,-0.02,
17:31:36,8.89,8.89,8.89,-3.27,-3.3,-3.28,3.58,3.52,3.52,361,-0.07,-0.07,-0.07,0.02,0.01,0.01,-0.02,-0.03,-0.03,
17:31:38,8.75,8.71,8.82,-3.39,-3.38,-3.36,3.72,3.68,3.68,334,-0.07,-0.07,-0.07,0.04,0.04,0.04,-0.01,-0.01,-0.01,
17:31:41,8.84,8.82,8.85,-3.24,-3.24,-3.32,3.55,3.5,3.57,378,-0.06,-0.06,-0.06,0.04,0.04,0.04,0.01,0,0.01,
17:31:43,8.91,8.85,8.93,-3.19,-3.17,-3.24,3.63,3.52,3.46,402,-0.07,-0.07,-0.07,0.01,0,0.01,-0.01,-0.01,-0.01,
17:31:45,8.88,8.84,8.86,-3.18,-3.22,-3.2,3.56,3.67,3.59,398,-0.07,-0.07,-0.07,0.04,0.04,0.04,-0.02,-0.02,-0.02,
17:31:47,8.84,8.95,8.86,-3.34,-3.33,-3.38,3.57,3.53,3.43,388,-0.08,-0.08,-0.09,0.03,0.02,0.02,-0.03,-0.03,-0.02,
17:31:50,8.85,8.9,8.9,-3.24,-3.3,-3.31,3.56,3.59,3.54,436,-0.1,-0.1,-0.1,0.01,0.02,0.01,-0.03,-0.03,-0.03,
17:31:52,8.85,8.82,8.88,-3.02,-2.98,-3,3.61,3.69,3.56,378,-0.08,-0.07,-0.08,0.04,0.04,0.04,-0.01,-0.01,-0.01,
17:31:54,8.99,8.94,8.98,-3.1,-3.03,-3.13,3.41,3.43,3.44,394,-0.08,-0.08,-0.08,0.02,0.02,0.02,-0.04,-0.04,-0.03,
17:31:57,8.92,8.92,8.94,-3.1,-3.04,-3.11,3.56,3.54,3.45,366,-0.09,-0.09,-0.09,0.02,0.02,0.02,-0.02,-0.02,-0.02,
17:31:59,8.89,8.92,8.89,-3.21,-3.17,-3.18,3.6,3.52,3.53,446,-0.05,-0.05,-0.05,0.05,0.05,0.05,-0.02,-0.02,-0.02,
17:32:01,8.85,8.92,8.92,-3.09,-3.18,-3.07,3.53,3.56,3.61,376,-0.04,-0.04,-0.04,0.03,0.03,0.03,-0.01,-0.01,-0.01,
17:32:18,8.9,8.86,8.9,-3.28,-3.28,-3.31,3.5,3.42,3.48,452,-0.09,-0.09,-0.09,0.01,0.02,0.02,-0.03,-0.03,-0.03,
17:32:21,8.86,8.91,8.97,-3.26,-3.23,-3.27,3.51,3.54,3.56,471,-0.08,-0.08,-0.08,0.03,0.03,0.03,0,0,0,
17:32:23,8.8,8.76,8.77,-3.19,-3.16,-3.19,3.68,3.56,3.62,385,-0.11,-0.11,-0.11,0.03,0.03,0.03,-0.02,-0.02,-0.02,
17:32:28,8.85,8.91,8.88,-3.31,-3.31,-3.27,3.52,3.62,3.53,392,-0.1,-0.1,-0.1,0.01,0.01,0,-0.01,-0.02,-0.01,
17:32:30,8.92,8.89,8.93,-2.96,-3.04,-3.04,3.51,3.54,3.53,366,-0.05,-0.05,-0.05,0.05,0.04,0.05,0,0,0,
17:32:33,8.83,8.89,8.85,-3.04,-3.04,-3.15,3.52,3.53,3.61,412,-0.07,-0.07,-0.08,0.05,0.05,0.05,-0.01,-0.01,-0.01,
17:32:36,8.79,8.8,8.84,-3.12,-3.19,-3.16,3.61,3.69,3.59,358,-0.1,-0.1,-0.1,0.06,0.05,0.05,-0.01,-0.01,0,
17:32:38,8.92,8.94,8.94,-3.07,-3.01,-2.98,3.53,3.53,3.59,416,0,-0.01,-0.01,0.05,0.05,0.06,-0.02,-0.02,-0.01,
17:32:41,8.84,8.81,8.88,-3.28,-3.34,-3.39,3.55,3.51,3.49,376,-0.09,-0.08,-0.08,0.02,0.02,0.01,-0.03,-0.03,-0.03,
17:32:43,8.95,8.96,8.9,-2.96,-3.07,-3,3.63,3.53,3.51,415,0.01,0.01,0.01,0.03,0.04,0.04,-0.05,-0.03,-0.03,
17:32:45,8.94,8.91,8.91,-2.98,-3.17,-3.13,3.44,3.54,3.54,405,-0.17,-0.17,-0.18,0,0,0.01,-0.06,-0.06,-0.06,
17:32:47,8.91,8.9,8.88,-3.44,-3.42,-3.46,3.32,3.18,3.16,405,-0.06,-0.06,-0.07,0.03,0.04,0.03,-0.03,-0.03,-0.03,
17:32:50,8.97,8.93,8.8,-3.25,-3.2,-3.2,3.74,3.65,3.51,385,-0.02,-0.02,-0.03,0.05,0.04,0.05,-0.02,-0.02,-0.02,
17:32:52,8.87,8.77,8.9,-3.24,-3.28,-3.24,3.39,3.33,3.48,435,-0.15,-0.15,-0.15,-0.01,-0.02,-0.02,-0.03,-0.03,-0.02,
17:32:54,9.06,9.05,8.98,-3.34,-3.39,-3.26,3.04,3.02,3.12,397,-0.1,-0.1,-0.09,0.01,0.01,0.01,-0.02,-0.02,-0.02,
17:32:57,8.91,8.96,8.97,-3.22,-3.24,-3.23,3.26,3.31,3.33,410,-0.06,-0.06,-0.06,0.03,0.03,0.03,-0.06,-0.06,-0.06,
17:32:59,8.83,8.89,8.92,-3.58,-3.51,-3.55,3.19,3.3,3.22,411,-0.05,-0.05,-0.05,0.04,0.03,0.02,0.01,0.01,0.01,
17:33:01,9.05,9.04,9.01,-3.45,-3.4,-3.43,3.06,3.08,3,427,-0.04,-0.04,-0.04,0.04,0.04,0.04,-0.02,-0.02,-0.02,
17:33:04,9.05,9.04,8.99,-3.28,-3.26,-3.24,2.94,3.01,3.07,417,-0.03,-0.04,-0.04,0.05,0.05,0.05,-0.02,-0.02,-0.02,
17:33:06,9.03,8.98,9.07,-3.32,-3.38,-3.4,3.11,3.13,3.14,403,-0.11,-0.11,-0.1,0.02,0.01,0.02,-0.04,-0.05,-0.04,
17:33:09,9.08,9.04,9,-3.53,-3.46,-3.41,3,3.12,3,398,-0.12,-0.11,-0.12,0.02,0.03,0.01,-0.06,-0.06,-0.05,
17:33:11,8.95,8.95,8.93,-3.25,-3.27,-3.3,3.31,3.21,3.22,403,-0.08,-0.08,-0.08,0,0,0.01,-0.03,-0.03,-0.03,
17:33:14,8.9,8.9,8.93,-3.15,-3.16,-3.23,3.35,3.31,3.39,456,-0.11,-0.11,-0.11,0.05,0.04,0.04,-0.02,-0.02,-0.02,
17:33:16,8.97,8.99,9,-3.16,-3.15,-3.18,3.26,3.29,3.19,385,-0.1,-0.1,-0.1,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,
17:33:19,9.06,8.97,9.03,-3.3,-3.29,-3.29,3.22,3.11,3.2,409,-0.07,-0.06,-0.06,0.04,0.04,0.03,-0.01,-0.01,-0.01,
17:33:23,9.17,9.1,9.04,-3.16,-3.17,-3.18,3.01,2.99,2.93,392,-0.07,-0.07,-0.07,0.03,0.04,0.04,-0.03,-0.03,-0.03,
17:33:26,9.06,9.07,9.07,-3.26,-3.32,-3.22,2.99,2.98,3.01,408,-0.09,-0.08,-0.08,0.02,0.02,0.02,-0.03,-0.03,-0.03,
17:33:28,9.05,9.04,9,-3.18,-3.25,-3.18,3.25,3.28,3.27,387,-0.06,-0.07,-0.07,0.03,0.03,0.03,-0.03,-0.03,-0.03,
17:33:30,8.98,8.93,8.9,-3.17,-3.17,-3.1,3.32,3.3,3.36,397,-0.03,-0.04,-0.04,0.05,0.06,0.05,-0.02,-0.02,-0.02,
17:33:33,8.89,8.93,8.93,-3.39,-3.38,-3.49,3.09,3.14,3.24,412,-0.09,-0.1,-0.1,0.02,0.02,0.02,-0.03,-0.03,-0.03,
17:33:35,-80.57,-139.4,33.44,19.64,19.64,19.64,-33.8,93.26,-39.14,415,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,7.19,7.46,
17:33:37,-102.03,150.49,10.75,31.9,31.9,31.9,-33.8,93.26,-39.14,405,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,12.37,12.65,
17:33:40,-43.36,-104.65,68.2,45.38,45.38,45.38,-82.71,93.26,-39.14,394,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-29.85,-29.85,
17:33:44,47.2,-11.64,-151.38,71.12,71.12,71.12,-63.23,93.26,-39.14,396,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-26.01,-26.01,
17:33:47,-152.12,101.63,-39.34,83.38,83.38,83.38,-43.7,93.26,-39.14,420,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-26.55,-26.28,
17:33:49,71.95,10.66,-129.08,96.86,96.86,96.86,-63.08,93.26,-39.14,439,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-3.11,-3.11,
17:33:51,33.96,-24.88,147.97,109.12,109.12,109.12,-43.7,93.26,-39.14,423,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-27.35,-27.07,
17:33:55,73.45,13.39,-126.36,131.19,131.19,131.19,-43.7,93.26,-39.14,429,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,25.25,25.52,
17:33:58,-30.02,-90.08,82.76,144.67,144.67,144.67,-43.7,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-33.31,-33.04,N
17:34:00,-75.71,-135.77,38.3,-155.66,-155.66,-155.66,-63.23,93.26,-39.14,3,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-13.69,-13.42,N
17:34:03,-148.94,106.04,-36.16,-142.17,-142.17,-142.17,-122.07,93.26,-39.14,14,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-31.93,-31.66,N
17:34:05,132.59,72.53,-68.44,-128.69,-128.69,-128.69,-63.08,93.26,-39.14,6,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-16.39,-16.12,N
17:34:07,-52.12,-110.95,61.89,-116.43,-116.43,-116.43,-33.8,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-21.29,-21.29,N
17:34:10,40.95,-19.12,154.95,-101.72,-101.72,-101.72,-43.7,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-0.03,-0.03,N
17:34:12,-154.13,99.62,-42.58,-88.24,-88.24,-88.24,-63.23,93.26,-39.14,2,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,27.23,27.5,N
17:34:17,5.68,-55.61,120.91,-62.49,-62.49,-62.49,-43.7,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-8.99,-8.99,N
17:34:20,-128.56,125.19,-15.78,-47.78,-47.78,-47.78,-43.7,93.26,-39.14,1,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-13.33,-13.33,N
17:34:22,116.63,56.57,-83.18,-35.53,-35.53,-35.53,-82.71,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,32.99,33.26,N
17:34:24,-59,-119.06,53.78,-23.27,-23.27,-23.27,-33.8,93.26,-39.14,386,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-17.4,-17.13,
17:34:26,110.18,51.34,-89.63,-11.01,-11.01,-11.01,-33.8,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,28.38,28.65,N
17:34:29,14.97,-45.09,126.53,4.93,4.93,4.93,54.45,93.26,-39.14,434,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,5.23,5.5,
17:34:31,54.96,-3.88,-144.84,17.19,17.19,17.19,-43.7,93.26,-39.14,350,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,18.32,18.59,
17:34:34,89.61,28.32,-112.65,30.67,30.67,30.67,-43.7,93.26,-39.14,428,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,9.61,9.88,
17:34:36,-108.51,145.24,4.27,45.38,45.38,45.38,-43.7,93.26,-39.14,408,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-10.81,-10.54,
17:34:39,104.89,44.82,-96.15,57.64,57.64,57.64,-43.7,93.26,-39.14,415,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-30.15,-29.87,
17:34:41,-67.75,-126.58,46.27,69.9,69.9,69.9,-63.08,93.26,-39.14,399,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,25.71,25.71,
17:34:43,-46.69,-106.75,64.87,82.16,82.16,82.16,-33.8,93.26,-39.14,404,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,11.83,11.83,
17:34:45,-58.84,-118.9,55.18,95.64,95.64,95.64,-33.8,93.26,-39.14,424,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-7.23,-6.96,
17:34:50,36.95,-23.12,152.18,121.39,121.39,121.39,-82.71,93.26,-39.14,416,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,12.4,12.4,
17:34:54,-96.83,-156.89,15.96,144.68,144.68,144.68,142.87,93.26,-39.14,425,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,34.76,-34.71,
17:34:57,41.96,-18.11,154.74,-151.97,-151.97,-151.97,142.87,93.26,-39.14,401,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-14.54,-14.27,
17:35:00,11.48,-49.81,124.26,-139.72,-139.72,-139.72,142.87,93.26,-39.14,376,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-30.88,-30.6,
17:35:02,156.38,96.32,-44.65,-128.68,-128.68,-128.68,142.87,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-33.32,-33.05,N
17:35:04,19.41,-40.66,133.41,-116.43,-116.43,-116.43,142.87,93.26,-39.14,4,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,27.72,27.72,N
17:35:06,-137.98,115.77,-25.2,-102.94,-102.94,-102.94,142.87,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-30.03,-29.76,N
17:35:09,14.79,-44.05,130.02,-89.46,-89.46,-89.46,64.26,93.26,-39.14,4,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-16.67,-16.4,N
17:35:11,-143.7,110.05,-30.92,-78.42,-78.42,-78.42,142.87,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,10.85,11.13,N
17:35:13,21.81,-38.25,134.59,-66.17,-66.17,-66.17,-63.08,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-12.29,-12.29,N
17:35:16,-49.09,-109.15,63.7,-52.68,-52.68,-52.68,142.87,93.26,-39.14,13,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,33.49,33.76,N
17:35:20,153.67,92.38,-46.14,-25.71,-25.71,-25.71,-141.65,93.26,-39.14,9,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-0.82,-0.55,N
17:35:23,-112.03,141.72,0.75,-13.46,-13.46,-13.46,-141.65,93.26,-39.14,4,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-10.62,-10.35,N
17:35:25,10.96,-49.11,123.74,0.03,0.03,0.03,-43.46,93.26,-39.14,1,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-24.5,-24.5,N
17:35:28,-41.87,-101.93,70.92,14.74,14.74,14.74,-43.46,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-3.52,-3.24,N
17:35:30,136.63,76.57,-65.63,28.23,28.23,28.23,-43.46,93.26,-39.14,400,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,8.75,9.03,
17:35:35,-11.15,-71.21,104.09,53.97,53.97,53.97,-43.46,93.26,-39.14,393,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-22.83,-22.56,
17:35:37,-91.54,-151.6,21.25,68.68,68.68,68.68,-43.46,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-31.26,-30.99,N
17:35:40,80.02,19.96,-121.01,82.16,82.16,82.16,-141.65,93.26,-39.14,391,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,1.71,1.71,
17:35:42,-3.77,-63.83,109.01,94.42,94.42,94.42,-141.65,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,16.16,16.43,N
17:35:48,52.07,-9.22,129.31,127.52,127.52,127.52,-43.46,93.26,-39.14,388,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,13.73,14.01,
17:35:51,142.05,81.99,-58.98,142.23,142.23,142.23,-141.65,93.26,-39.14,387,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-5.33,-5.06,
17:35:55,56.55,-3.52,-143.26,-147.07,-147.07,-147.07,-43.46,93.26,-39.14,389,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-29.83,-29.56,
17:36:03,-96.48,156.04,16.31,-102.94,-102.94,-102.94,-141.65,93.26,-39.14,381,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-10.45,-10.18,
17:36:05,61.97,1.91,-139.06,-90.68,-90.68,-90.68,-141.65,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-19.16,-19.16,N
17:36:08,86.56,26.49,-114.48,-74.74,-74.74,-74.74,-141.65,93.26,-39.14,385,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,1.01,1.28,
17:36:11,146.37,86.31,-53.44,-61.26,-61.26,-61.26,-141.65,93.26,-39.14,376,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,24.45,24.72,
17:36:13,-121.22,132.53,-8.44,-47.77,-47.77,-47.77,-141.65,93.26,-39.14,303,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-27.03,-27.03,
17:36:15,-41.61,-101.67,71.17,-34.29,-34.29,-34.29,-141.65,93.26,-39.14,0,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,5.4,5.67,N
17:36:18,103.77,43.71,-97.26,-19.58,-19.58,-19.58,-43.46,93.26,-39.14,377,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-1.94,-1.67,
17:36:20,-59.92,-119.98,52.87,-6.1,-6.1,-6.1,-43.46,93.26,-39.14,380,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,1.88,2.15,
17:36:23,-150.88,102.87,-38.1,6.17,6.17,6.17,-141.65,93.26,-39.14,58,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,25.32,25.59,N
17:36:25,154.95,93.66,-46.08,20.88,20.88,20.88,-141.65,93.26,-39.14,378,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,20.7,20.97,
17:36:30,6.66,-53.41,120.67,46.62,46.62,46.62,-141.65,93.26,-39.14,373,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,33.52,33.8,
17:36:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17:36:35,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,N
17:36:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17:36:40,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,N
17:36:42,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,N
17:36:44,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,N
17:36:47,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,N
17:36:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17:36:51,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,N
17:36:54,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,N
17:36:56,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,N
17:36:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17:37:01,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,N
17:37:03,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,N
17:38:57,9.03,8.94,8.95,-3.9,-3.84,-3.88,2.43,2.43,2.41,0,-0.07,-0.08,-0.07,0.03,0.03,0.04,-0.02,-0.03,-0.03,N
17:39:04,8.91,8.89,8.89,-3.98,-4.02,-4.03,2.42,2.54,2.43,394,-0.06,-0.06,-0.06,0.03,0.03,0.03,0,0,0,
17:39:06,8.92,8.9,8.9,-4.03,-4.05,-4.05,2.5,2.5,2.46,393,-0.07,-0.06,-0.07,0.04,0.04,0.04,-0.01,-0.01,-0.01,
17:39:08,8.9,8.96,8.87,-4.46,-4.32,-4.37,2.38,2.5,2.5,391,-0.05,-0.05,-0.05,0.06,0.05,0.05,-0.02,-0.02,-0.02,
17:39:10,8.87,8.85,8.76,-4.17,-4.37,-4.35,2.32,2.35,2.35,384,-0.09,-0.09,-0.09,0.02,0.02,0.01,0,0,0.01,
17:39:12,9.02,9.04,8.89,-4.19,-4.16,-4.17,2.26,2.3,2.26,380,-0.02,-0.01,0,0.02,0.03,0.01,-0.01,-0.01,-0.01,
17:39:14,8.85,8.87,8.89,-4.34,-4.18,-4.14,2.57,2.53,2.48,379,-0.06,-0.06,-0.06,0.06,0.05,0.06,-0.03,-0.03,-0.03,
17:39:16,8.86,8.82,8.84,-4.23,-4.18,-4.2,2.39,2.47,2.38,380,-0.07,-0.07,-0.07,0.04,0.04,0.04,-0.03,-0.04,-0.04,
17:39:19,8.9,8.9,8.97,-4.05,-4.15,-4.11,2.39,2.46,2.44,378,-0.11,-0.11,-0.11,0.05,0.04,0.06,-0.04,-0.04,-0.04,
17:39:21,8.77,8.78,8.77,-4.1,-4.2,-4.1,2.43,2.54,2.51,374,-0.12,-0.11,-0.11,0.02,0.02,0.02,-0.02,-0.02,-0.02,
17:39:23,8.82,8.82,8.87,-4.18,-4.12,-4.15,2.53,2.43,2.52,370,-0.06,-0.06,-0.07,0,0,0,-0.05,-0.04,-0.05,
17:39:28,9.02,8.97,8.94,-4.17,-4.15,-4.19,2.24,2.2,2.21,373,-0.06,-0.05,-0.06,0.03,0.03,0.03,-0.02,-0.02,-0.02,
17:39:30,9,8.93,8.98,-4.05,-4.08,-4.12,2.37,2.36,2.33,369,-0.11,-0.11,-0.11,0.02,0.03,0.03,-0.01,-0.01,-0.01,
17:39:32,8.92,8.9,8.91,-3.89,-4.03,-3.88,2.43,2.42,2.44,365,-0.09,-0.08,-0.07,-0.01,0.01,0.02,0,0,0,
17:39:40,8.92,9.01,8.94,-4.23,-4.25,-4.2,2.32,2.33,2.38,363,-0.12,-0.11,-0.1,0.01,0,0,-0.02,-0.02,-0.02,
17:39:43,8.89,8.84,8.85,-3.88,-3.92,-3.83,2.44,2.42,2.51,351,-0.14,-0.14,-0.15,0.02,0.02,0.02,-0.02,-0.02,-0.02,
17:39:45,8.94,8.93,8.93,-4.14,-4.09,-4.15,2.45,2.48,2.46,356,-0.09,-0.09,-0.09,0.01,0.02,0.02,0,0,0,
17:39:48,9.02,9.02,8.95,-4.11,-4.17,-4.16,2.34,2.32,2.25,357,-0.05,-0.05,-0.05,0.03,0.03,0.04,0,0,0,
17:39:50,8.97,8.93,8.93,-4.03,-4.07,-4.07,2.31,2.35,2.37,356,-0.05,-0.06,-0.05,0.02,0.02,0.03,-0.02,-0.02,-0.02,
17:39:53,8.93,8.97,8.91,-4.04,-3.97,-4.01,2.37,2.42,2.36,355,-0.06,-0.06,-0.06,0.04,0.04,0.04,-0.01,-0.01,-0.01,
17:39:56,8.85,8.88,8.89,-4.06,-4.1,-4.08,2.44,2.41,2.44,353,-0.08,-0.08,-0.08,0.01,0.01,0.01,-0.03,-0.04,-0.04,
17:39:58,8.74,8.8,8.8,-4.43,-4.47,-4.43,2.56,2.53,2.46,354,-0.12,-0.12,-0.11,0.03,0.03,0.03,-0.04,-0.03,-0.03,
17:40:00,8.93,9,9.04,-4.01,-4.02,-4.05,2.26,2.31,2.38,352,-0.04,-0.05,-0.04,0.03,0.03,0.04,0,0,0,
17:40:03,9.06,8.99,9.08,-3.92,-3.99,-3.93,2.44,2.33,2.36,346,-0.06,-0.06,-0.06,0.01,0.01,0.01,-0.02,-0.02,-0.03,
17:40:09,8.89,8.94,8.97,-4.07,-4.07,-4.06,2.51,2.53,2.44,348,-0.09,-0.09,-0.09,0.01,0.01,0.02,-0.03,-0.03,-0.03,
17:40:11,8.9,8.9,8.92,-3.9,-3.9,-3.85,2.53,2.45,2.5,343,-0.05,-0.06,-0.05,0.04,0.04,0.03,-0.01,-0.01,-0.01,
17:40:14,8.94,9.02,8.99,-4.07,-4.07,-4.07,2.32,2.38,2.37,341,-0.04,-0.04,-0.04,0.05,0.05,0.05,-0.01,0,0,
